atr_mult,trail_k,ttp_k,min_hold,hyst_k,cap_fraction,total_return,annualised_return,annualised_volatility,calc_sharpe,expectancy_after_costs,max_drawdown,trades_count,avg_slippage_bps,maker_fill_ratio,pass
0.0015,2.0,3.0,48,0.5,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0015,2.0,3.0,48,0.5,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0015,2.0,3.0,48,0.8,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0015,2.0,3.0,48,0.8,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0015,2.0,4.0,8,0.3,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0015,2.0,4.0,8,0.3,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0015,2.0,4.0,8,0.5,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0015,2.0,4.0,8,0.5,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0015,2.0,4.0,8,0.8,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0015,2.0,4.0,8,0.8,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0015,2.0,4.0,24,0.3,0.02,-0.05469672959522809,-0.0005723037392975083,0.0020427957005762845,-0.2801571097570149,-0.00019285053465995617,-0.07165326425797836,481,2.8765195137555972,0.7255717255717256,False
0.0015,2.0,4.0,24,0.3,0.03,-0.08105410626706666,-0.0008598968044045696,0.003064193550864427,-0.2806274440992762,-0.00028927580198993423,-0.10564871430894418,481,2.876519513755598,0.7255717255717256,False
0.0015,2.0,4.0,24,0.5,0.02,-0.05469672959522809,-0.0005723037392975083,0.0020427957005762845,-0.2801571097570149,-0.00019285053465995617,-0.07165326425797836,481,2.8765195137555972,0.7255717255717256,False
0.0015,2.0,4.0,24,0.5,0.03,-0.08105410626706666,-0.0008598968044045696,0.003064193550864427,-0.2806274440992762,-0.00028927580198993423,-0.10564871430894418,481,2.876519513755598,0.7255717255717256,False
0.0015,2.0,4.0,24,0.8,0.02,-0.05469672959522809,-0.0005723037392975083,0.0020427957005762845,-0.2801571097570149,-0.00019285053465995617,-0.07165326425797836,481,2.8765195137555972,0.7255717255717256,False
0.0015,2.0,4.0,24,0.8,0.03,-0.08105410626706666,-0.0008598968044045696,0.003064193550864427,-0.2806274440992762,-0.00028927580198993423,-0.10564871430894418,481,2.876519513755598,0.7255717255717256,False
0.0015,2.0,4.0,48,0.3,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0015,2.0,4.0,48,0.3,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0015,2.0,4.0,48,0.5,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0015,2.0,4.0,48,0.5,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0015,2.0,4.0,48,0.8,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0015,2.0,4.0,48,0.8,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0015,3.0,2.0,8,0.3,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,2.0,8,0.3,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,2.0,8,0.5,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,2.0,8,0.5,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,2.0,8,0.8,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,2.0,8,0.8,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,2.0,24,0.3,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,24,0.3,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,24,0.5,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,24,0.5,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,24,0.8,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,24,0.8,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,2.0,48,0.3,0.02,-0.05413880092128365,-0.0005663021753854469,0.002538243826053794,-0.22310787071464153,-0.00023771629628471702,-0.06620756716243748,410,3.0698447893569836,0.7,False
0.0015,3.0,2.0,48,0.3,0.03,-0.08031739336350507,-0.0008517479824243779,0.0038073657390806904,-0.2237105759716263,-0.00035657444442707556,-0.09785302019097397,410,3.069844789356984,0.7,False
0.0015,3.0,2.0,48,0.5,0.02,-0.05413880092128365,-0.0005663021753854469,0.002538243826053794,-0.22310787071464153,-0.00023771629628471702,-0.06620756716243748,410,3.0698447893569836,0.7,False
0.0015,3.0,2.0,48,0.5,0.03,-0.08031739336350507,-0.0008517479824243779,0.0038073657390806904,-0.2237105759716263,-0.00035657444442707556,-0.09785302019097397,410,3.069844789356984,0.7,False
0.0015,3.0,2.0,48,0.8,0.02,-0.05413880092128365,-0.0005663021753854469,0.002538243826053794,-0.22310787071464153,-0.00023771629628471702,-0.06620756716243748,410,3.0698447893569836,0.7,False
0.0015,3.0,2.0,48,0.8,0.03,-0.08031739336350507,-0.0008517479824243779,0.0038073657390806904,-0.2237105759716263,-0.00035657444442707556,-0.09785302019097397,410,3.069844789356984,0.7,False
0.0015,3.0,3.0,8,0.3,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,3.0,8,0.3,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,3.0,8,0.5,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,3.0,8,0.5,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,3.0,8,0.8,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,3.0,8,0.8,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,3.0,24,0.3,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,24,0.3,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,24,0.5,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,24,0.5,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,24,0.8,0.02,-0.05564680619762297,-0.000582531659157226,0.002289225401348663,-0.2544667112351786,-0.00022050973429665633,-0.07357895918811397,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,24,0.8,0.03,-0.08247522628845805,-0.000875634175127149,0.0034338381020229945,-0.25500158979868104,-0.0003307646014449845,-0.10846209410409668,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,3.0,48,0.3,0.02,-0.05402102920498131,-0.00056503576873701,0.0025390799380227156,-0.22253563595048773,-0.00023703850724966625,-0.06609129816060788,410,3.0698447893569836,0.7,False
0.0015,3.0,3.0,48,0.3,0.03,-0.08014576343506197,-0.0008498505023075698,0.003808619907034074,-0.22313870195815436,-0.0003555577608744994,-0.09768466273757348,410,3.069844789356984,0.7,False
0.0015,3.0,3.0,48,0.5,0.02,-0.05402102920498131,-0.00056503576873701,0.0025390799380227156,-0.22253563595048773,-0.00023703850724966625,-0.06609129816060788,410,3.0698447893569836,0.7,False
0.0015,3.0,3.0,48,0.5,0.03,-0.08014576343506197,-0.0008498505023075698,0.003808619907034074,-0.22313870195815436,-0.0003555577608744994,-0.09768466273757348,410,3.069844789356984,0.7,False
0.0015,3.0,3.0,48,0.8,0.02,-0.05402102920498131,-0.00056503576873701,0.0025390799380227156,-0.22253563595048773,-0.00023703850724966625,-0.06609129816060788,410,3.0698447893569836,0.7,False
0.0015,3.0,3.0,48,0.8,0.03,-0.08014576343506197,-0.0008498505023075698,0.003808619907034074,-0.22313870195815436,-0.0003555577608744994,-0.09768466273757348,410,3.069844789356984,0.7,False
0.0015,3.0,4.0,8,0.3,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,4.0,8,0.3,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,4.0,8,0.5,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,4.0,8,0.5,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,4.0,8,0.8,0.02,-0.0033547058585904344,-3.4198642472893503e-05,0.0023031818820423034,-0.014848433265100408,4.808540819472159e-05,-0.031674619440420826,462,1.636274509803921,0.8679653679653679,False
0.0015,3.0,4.0,8,0.8,0.03,-0.0052222925121261365,-5.328665575632385e-05,0.003454772823063455,-0.015424069391941351,7.212811229208245e-05,-0.04720089059928878,462,1.6362745098039213,0.8679653679653679,False
0.0015,3.0,4.0,24,0.3,0.02,-0.05559199947314941,-0.0005819413680826502,0.0022894013000878412,-0.2541893236717922,-0.00022022080893597192,-0.07352519317867623,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,24,0.3,0.03,-0.08239537769918859,-0.0008747492986409533,0.0034341019501317616,-0.25472432424651525,-0.000330331213403958,-0.10838450705020353,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,24,0.5,0.02,-0.05559199947314941,-0.0005819413680826502,0.0022894013000878412,-0.2541893236717922,-0.00022022080893597192,-0.07352519317867623,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,24,0.5,0.03,-0.08239537769918859,-0.0008747492986409533,0.0034341019501317616,-0.25472432424651525,-0.000330331213403958,-0.10838450705020353,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,24,0.8,0.02,-0.05559199947314941,-0.0005819413680826502,0.0022894013000878412,-0.2541893236717922,-0.00022022080893597192,-0.07352519317867623,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,24,0.8,0.03,-0.08239537769918859,-0.0008747492986409533,0.0034341019501317616,-0.25472432424651525,-0.000330331213403958,-0.10838450705020353,448,2.5613897025706067,0.7589285714285714,False
0.0015,3.0,4.0,48,0.3,0.02,-0.05395442165118125,-0.0005643196026233754,0.0025391611054820422,-0.22224647400474545,-0.00023665574176995642,-0.06602554048943021,410,3.0698447893569836,0.7,False
0.0015,3.0,4.0,48,0.3,0.03,-0.08004862345759978,-0.0008487767121803103,0.003808741658223063,-0.22284964125823647,-0.00035498361265493477,-0.0975893749321346,410,3.069844789356984,0.7,False
0.0015,3.0,4.0,48,0.5,0.02,-0.05395442165118125,-0.0005643196026233754,0.0025391611054820422,-0.22224647400474545,-0.00023665574176995642,-0.06602554048943021,410,3.0698447893569836,0.7,False
0.0015,3.0,4.0,48,0.5,0.03,-0.08004862345759978,-0.0008487767121803103,0.003808741658223063,-0.22284964125823647,-0.00035498361265493477,-0.0975893749321346,410,3.069844789356984,0.7,False
0.0015,3.0,4.0,48,0.8,0.02,-0.05395442165118125,-0.0005643196026233754,0.0025391611054820422,-0.22224647400474545,-0.00023665574176995642,-0.06602554048943021,410,3.0698447893569836,0.7,False
0.0015,3.0,4.0,48,0.8,0.03,-0.08004862345759978,-0.0008487767121803103,0.003808741658223063,-0.22284964125823647,-0.00035498361265493477,-0.0975893749321346,410,3.069844789356984,0.7,False
0.0025,2.0,2.0,8,0.3,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0025,2.0,2.0,8,0.3,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0025,2.0,2.0,8,0.5,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0025,2.0,2.0,8,0.5,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0025,2.0,2.0,8,0.8,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0025,2.0,2.0,8,0.8,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0025,2.0,2.0,24,0.3,0.02,-0.054751588274801755,-0.0005728940360644197,0.002042598575922122,-0.2804731398609681,-0.0001931157127307213,-0.07170713890086133,481,2.8765195137555972,0.7255717255717256,False
0.0025,2.0,2.0,24,0.3,0.03,-0.08113407157178187,-0.0008607816940450208,0.003063897863883184,-0.2809433382854565,-0.0002896735690960819,-0.10572653942745236,481,2.876519513755598,0.7255717255717256,False
0.0025,2.0,2.0,24,0.5,0.02,-0.054751588274801755,-0.0005728940360644197,0.002042598575922122,-0.2804731398609681,-0.0001931157127307213,-0.07170713890086133,481,2.8765195137555972,0.7255717255717256,False
0.0025,2.0,2.0,24,0.5,0.03,-0.08113407157178187,-0.0008607816940450208,0.003063897863883184,-0.2809433382854565,-0.0002896735690960819,-0.10572653942745236,481,2.876519513755598,0.7255717255717256,False
0.0025,2.0,2.0,24,0.8,0.02,-0.054751588274801755,-0.0005728940360644197,0.002042598575922122,-0.2804731398609681,-0.0001931157127307213,-0.07170713890086133,481,2.8765195137555972,0.7255717255717256,False
0.0025,2.0,2.0,24,0.8,0.03,-0.08113407157178187,-0.0008607816940450208,0.003063897863883184,-0.2809433382854565,-0.0002896735690960819,-0.10572653942745236,481,2.876519513755598,0.7255717255717256,False
0.0025,2.0,2.0,48,0.3,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0025,2.0,2.0,48,0.3,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0025,2.0,2.0,48,0.5,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0025,2.0,2.0,48,0.5,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0025,2.0,2.0,48,0.8,0.02,-0.06036687636483706,-0.0006334964020727751,0.0023711644604127854,-0.26716679194934145,-0.00023354023638273534,-0.07190770617834297,453,3.4406314344543576,0.6666666666666666,False
0.0025,2.0,2.0,48,0.8,0.03,-0.08935846394515123,-0.000952201659860541,0.0035567466906191777,-0.26771702982727075,-0.00035031035457410315,-0.10607387546353475,453,3.440631434454357,0.6666666666666666,False
0.0025,2.0,3.0,8,0.3,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0025,2.0,3.0,8,0.3,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
0.0025,2.0,3.0,8,0.5,0.02,-0.009032973668030686,-9.234469681707047e-05,0.002150307345704269,-0.042944882740390634,2.266341230488259e-05,-0.030183342686341486,482,1.9382951653944012,0.8340248962655602,False
0.0025,2.0,3.0,8,0.5,0.03,-0.013686883992381937,-0.00014024766832476665,0.003225461018556404,-0.043481433357249584,3.399511845732394e-05,-0.044967760928614875,482,1.9382951653944016,0.8340248962655602,False
