atr_mult,trail_k,ttp_k,min_hold,hyst_k,cap_fraction,total_return,annualised_return,annualised_volatility,calc_sharpe,expectancy_after_costs,max_drawdown,trades_count,avg_slippage_bps,maker_fill_ratio,pass
0.0015,2.0,3.0,24,0.3,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,3.0,24,0.5,0.02,-0.04469463549510788,-0.0004652407796604807,0.0027085305698039738,-0.1717687017629459,-0.0001422060162864443,-0.060827872433622976,542,2.985451413542731,0.6881918819188192,False
0.0015,2.0,3.0,24,0.5,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,3.0,24,0.8,0.02,-0.04469463549510788,-0.0004652407796604807,0.0027085305698039738,-0.1717687017629459,-0.0001422060162864443,-0.060827872433622976,542,2.985451413542731,0.6881918819188192,False
0.0015,2.0,3.0,24,0.8,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,3.0,48,0.3,0.02,-0.06204614651032059,-0.000651689380750442,0.0026786665903444145,-0.24328872547988506,-0.00028695056232661996,-0.07344667588762577,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,3.0,48,0.3,0.03,-0.09185050744387158,-0.0009800638758408198,0.004017999885516622,-0.24391834339607157,-0.00043042584348992977,-0.1083463702749422,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,3.0,48,0.5,0.02,-0.06204614651032059,-0.000651689380750442,0.0026786665903444145,-0.24328872547988506,-0.00028695056232661996,-0.07344667588762577,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,3.0,48,0.5,0.03,-0.09185050744387158,-0.0009800638758408198,0.004017999885516622,-0.24391834339607157,-0.00043042584348992977,-0.1083463702749422,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,3.0,48,0.8,0.02,-0.06204614651032059,-0.000651689380750442,0.0026786665903444145,-0.24328872547988506,-0.00028695056232661996,-0.07344667588762577,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,3.0,48,0.8,0.03,-0.09185050744387158,-0.0009800638758408198,0.004017999885516622,-0.24391834339607157,-0.00043042584348992977,-0.1083463702749422,443,3.546077037167239,0.6230248306997742,False
0.0015,2.0,4.0,8,0.3,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,8,0.3,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,8,0.5,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,8,0.5,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,8,0.8,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,8,0.8,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0015,2.0,4.0,24,0.3,0.02,-0.04469463549510788,-0.0004652407796604807,0.0027085305698039738,-0.1717687017629459,-0.0001422060162864443,-0.060827872433622976,542,2.985451413542731,0.6881918819188192,False
0.0015,2.0,4.0,24,0.3,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,4.0,24,0.5,0.02,-0.04469463549510788,-0.0004652407796604807,0.0027085305698039738,-0.1717687017629459,-0.0001422060162864443,-0.060827872433622976,542,2.985451413542731,0.6881918819188192,False
0.0015,2.0,4.0,24,0.5,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,4.0,24,0.8,0.02,-0.04469463549510788,-0.0004652407796604807,0.0027085305698039738,-0.1717687017629459,-0.0001422060162864443,-0.060827872433622976,542,2.985451413542731,0.6881918819188192,False
0.0015,2.0,4.0,24,0.8,0.03,-0.06653955786394905,-0.0007005293853896699,0.00406279585470596,-0.17242544554096723,-0.0002133090244296665,-0.09005900628256147,542,2.9854514135427306,0.6881918819188192,False
0.0015,2.0,4.0,48,0.3,0.02,-0.06240333218428118,-0.0006555632384821486,0.00267918594188501,-0.24468747324827717,-0.00028904258710882167,-0.0737995200838536,442,3.5460770371672385,0.6244343891402715,False
0.0015,2.0,4.0,48,0.3,0.03,-0.0923693054772895,-0.0009858737979278054,0.004018778912827515,-0.24531675399734013,-0.0004335638806632324,-0.10885574472637671,442,3.546077037167239,0.6244343891402715,False
0.0015,2.0,4.0,48,0.5,0.02,-0.06240333218428118,-0.0006555632384821486,0.00267918594188501,-0.24468747324827717,-0.00028904258710882167,-0.0737995200838536,442,3.5460770371672385,0.6244343891402715,False
0.0015,2.0,4.0,48,0.5,0.03,-0.0923693054772895,-0.0009858737979278054,0.004018778912827515,-0.24531675399734013,-0.0004335638806632324,-0.10885574472637671,442,3.546077037167239,0.6244343891402715,False
0.0015,2.0,4.0,48,0.8,0.02,-0.06240333218428118,-0.0006555632384821486,0.00267918594188501,-0.24468747324827717,-0.00028904258710882167,-0.0737995200838536,442,3.5460770371672385,0.6244343891402715,False
0.0015,2.0,4.0,48,0.8,0.03,-0.0923693054772895,-0.0009858737979278054,0.004018778912827515,-0.24531675399734013,-0.0004335638806632324,-0.10885574472637671,442,3.546077037167239,0.6244343891402715,False
0.0015,3.0,2.0,8,0.3,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,2.0,8,0.3,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,2.0,8,0.5,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,2.0,8,0.5,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,2.0,8,0.8,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,2.0,8,0.8,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,2.0,24,0.3,0.02,-0.03023687065448244,-0.00031242908588247076,0.0030306582583501415,-0.10308951364663393,-9.616203993345561e-05,-0.04671740187906703,488,2.663607351586264,0.7192622950819673,False
0.0015,3.0,2.0,24,0.3,0.03,-0.04533385700934467,-0.0004720497789633127,0.004545987387525213,-0.10383877884454307,-0.0001442430599001834,-0.06952957967366002,488,2.6636073515862644,0.7192622950819673,False
0.0015,3.0,2.0,24,0.5,0.02,-0.03023687065448244,-0.00031242908588247076,0.0030306582583501415,-0.10308951364663393,-9.616203993345561e-05,-0.04671740187906703,488,2.663607351586264,0.7192622950819673,False
0.0015,3.0,2.0,24,0.5,0.03,-0.04533385700934467,-0.0004720497789633127,0.004545987387525213,-0.10383877884454307,-0.0001442430599001834,-0.06952957967366002,488,2.6636073515862644,0.7192622950819673,False
0.0015,3.0,2.0,24,0.8,0.02,-0.03023687065448244,-0.00031242908588247076,0.0030306582583501415,-0.10308951364663393,-9.616203993345561e-05,-0.04671740187906703,488,2.663607351586264,0.7192622950819673,False
0.0015,3.0,2.0,24,0.8,0.03,-0.04533385700934467,-0.0004720497789633127,0.004545987387525213,-0.10383877884454307,-0.0001442430599001834,-0.06952957967366002,488,2.6636073515862644,0.7192622950819673,False
0.0015,3.0,2.0,48,0.3,0.02,-0.06260468707350941,-0.0006577476771082447,0.0028572851162384266,-0.23020022516134467,-0.0003487926174941429,-0.07404034242712598,396,3.248595505617977,0.648989898989899,False
0.0015,3.0,2.0,48,0.3,0.03,-0.09269463377067966,-0.000989518765787678,0.004285927674357639,-0.23087621653251156,-0.0005231889262412145,-0.10923561639450408,396,3.2485955056179776,0.648989898989899,False
0.0015,3.0,2.0,48,0.5,0.02,-0.06260468707350941,-0.0006577476771082447,0.0028572851162384266,-0.23020022516134467,-0.0003487926174941429,-0.07404034242712598,396,3.248595505617977,0.648989898989899,False
0.0015,3.0,2.0,48,0.5,0.03,-0.09269463377067966,-0.000989518765787678,0.004285927674357639,-0.23087621653251156,-0.0005231889262412145,-0.10923561639450408,396,3.2485955056179776,0.648989898989899,False
0.0015,3.0,2.0,48,0.8,0.02,-0.06260468707350941,-0.0006577476771082447,0.0028572851162384266,-0.23020022516134467,-0.0003487926174941429,-0.07404034242712598,396,3.248595505617977,0.648989898989899,False
0.0015,3.0,2.0,48,0.8,0.03,-0.09269463377067966,-0.000989518765787678,0.004285927674357639,-0.23087621653251156,-0.0005231889262412145,-0.10923561639450408,396,3.2485955056179776,0.648989898989899,False
0.0015,3.0,3.0,8,0.3,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,3.0,8,0.3,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,3.0,8,0.5,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,3.0,8,0.5,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,3.0,8,0.8,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,3.0,8,0.8,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,3.0,24,0.3,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,24,0.3,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,24,0.5,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,24,0.5,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,24,0.8,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,24,0.8,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,3.0,48,0.3,0.02,-0.0625007364090947,-0.0006566198896299502,0.0028576735498153996,-0.22977428253565443,-0.000348081106538528,-0.0739217565484257,394,3.245780590717299,0.649746192893401,False
0.0015,3.0,3.0,48,0.3,0.03,-0.09254378276306419,-0.0009878284750656219,0.0042865103247231,-0.23045050641034756,-0.0005221216598077921,-0.10906455338735843,394,3.2457805907172994,0.649746192893401,False
0.0015,3.0,3.0,48,0.5,0.02,-0.0625007364090947,-0.0006566198896299502,0.0028576735498153996,-0.22977428253565443,-0.000348081106538528,-0.0739217565484257,394,3.245780590717299,0.649746192893401,False
0.0015,3.0,3.0,48,0.5,0.03,-0.09254378276306419,-0.0009878284750656219,0.0042865103247231,-0.23045050641034756,-0.0005221216598077921,-0.10906455338735843,394,3.2457805907172994,0.649746192893401,False
0.0015,3.0,3.0,48,0.8,0.02,-0.0625007364090947,-0.0006566198896299502,0.0028576735498153996,-0.22977428253565443,-0.000348081106538528,-0.0739217565484257,394,3.245780590717299,0.649746192893401,False
0.0015,3.0,3.0,48,0.8,0.03,-0.09254378276306419,-0.0009878284750656219,0.0042865103247231,-0.23045050641034756,-0.0005221216598077921,-0.10906455338735843,394,3.2457805907172994,0.649746192893401,False
0.0015,3.0,4.0,8,0.3,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,4.0,8,0.3,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,4.0,8,0.5,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,4.0,8,0.5,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,4.0,8,0.8,0.02,-0.04280672562988308,-0.0004451570261275739,0.0026698273649114535,-0.16673625867279168,-0.0001216198401313944,-0.059716489927204575,668,1.803921568627451,0.8218562874251497,False
0.0015,3.0,4.0,8,0.8,0.03,-0.06376384693063741,-0.0006703320937486712,0.0040047410473671805,-0.16738462882372002,-0.0001824297601970916,-0.08843910319674786,668,1.8039215686274508,0.8218562874251497,False
0.0015,3.0,4.0,24,0.3,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,24,0.3,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,24,0.5,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,24,0.5,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,24,0.8,0.02,-0.030276832953491817,-0.00031284835252187726,0.0030307180912176467,-0.10322581748148825,-9.637883619810405e-05,-0.046756685043246926,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,24,0.8,0.03,-0.045392879461752855,-0.0004726787147725231,0.004546077136826469,-0.10397507577323933,-0.00014456825429715603,-0.06958710621998598,487,2.6582852227347233,0.7207392197125256,False
0.0015,3.0,4.0,48,0.3,0.02,-0.06290508320654586,-0.0006610074478555772,0.0028581479948302756,-0.23127124594359208,-0.00035084560817131617,-0.07432117741889621,393,3.245780590717299,0.6513994910941476,False
0.0015,3.0,4.0,48,0.3,0.03,-0.09313089456308876,-0.0009944086489116488,0.004287221992245414,-0.2319470861808188,-0.0005262684122569744,-0.10964097647403825,393,3.2457805907172994,0.6513994910941476,False
0.0015,3.0,4.0,48,0.5,0.02,-0.06290508320654586,-0.0006610074478555772,0.0028581479948302756,-0.23127124594359208,-0.00035084560817131617,-0.07432117741889621,393,3.245780590717299,0.6513994910941476,False
0.0015,3.0,4.0,48,0.5,0.03,-0.09313089456308876,-0.0009944086489116488,0.004287221992245414,-0.2319470861808188,-0.0005262684122569744,-0.10964097647403825,393,3.2457805907172994,0.6513994910941476,False
0.0015,3.0,4.0,48,0.8,0.02,-0.06290508320654586,-0.0006610074478555772,0.0028581479948302756,-0.23127124594359208,-0.00035084560817131617,-0.07432117741889621,393,3.245780590717299,0.6513994910941476,False
0.0015,3.0,4.0,48,0.8,0.03,-0.09313089456308876,-0.0009944086489116488,0.004287221992245414,-0.2319470861808188,-0.0005262684122569744,-0.10964097647403825,393,3.2457805907172994,0.6513994910941476,False
0.0025,2.0,2.0,8,0.3,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,8,0.3,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,8,0.5,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,8,0.5,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,8,0.8,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,8,0.8,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,2.0,24,0.3,0.02,-0.04465526735384662,-0.00046482157693406023,0.0027084637136860737,-0.17161816663272295,-0.00014201963035756103,-0.060789169143177446,543,2.9904019085922364,0.6869244935543278,False
0.0025,2.0,2.0,24,0.3,0.03,-0.06648184289059866,-0.0006999005929517743,0.004062695570529111,-0.1722749294898859,-0.00021302944553634162,-0.09000274549438814,543,2.990401908592236,0.6869244935543278,False
0.0025,2.0,2.0,24,0.5,0.02,-0.04465526735384662,-0.00046482157693406023,0.0027084637136860737,-0.17161816663272295,-0.00014201963035756103,-0.060789169143177446,543,2.9904019085922364,0.6869244935543278,False
0.0025,2.0,2.0,24,0.5,0.03,-0.06648184289059866,-0.0006999005929517743,0.004062695570529111,-0.1722749294898859,-0.00021302944553634162,-0.09000274549438814,543,2.990401908592236,0.6869244935543278,False
0.0025,2.0,2.0,24,0.8,0.02,-0.04465526735384662,-0.00046482157693406023,0.0027084637136860737,-0.17161816663272295,-0.00014201963035756103,-0.060789169143177446,543,2.9904019085922364,0.6869244935543278,False
0.0025,2.0,2.0,24,0.8,0.03,-0.06648184289059866,-0.0006999005929517743,0.004062695570529111,-0.1722749294898859,-0.00021302944553634162,-0.09000274549438814,543,2.990401908592236,0.6869244935543278,False
0.0025,2.0,2.0,48,0.3,0.02,-0.062245154179873086,-0.0006538475385343689,0.0026783468575624038,-0.24412354833288605,-0.00028811692627120805,-0.07364326468254534,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,2.0,48,0.3,0.03,-0.09213946122117123,-0.0009832994096670156,0.004017520286343605,-0.2447528175550119,-0.00043217538940681195,-0.1086300754209164,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,2.0,48,0.5,0.02,-0.062245154179873086,-0.0006538475385343689,0.0026783468575624038,-0.24412354833288605,-0.00028811692627120805,-0.07364326468254534,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,2.0,48,0.5,0.03,-0.09213946122117123,-0.0009832994096670156,0.004017520286343605,-0.2447528175550119,-0.00043217538940681195,-0.1086300754209164,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,2.0,48,0.8,0.02,-0.062245154179873086,-0.0006538475385343689,0.0026783468575624038,-0.24412354833288605,-0.00028811692627120805,-0.07364326468254534,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,2.0,48,0.8,0.03,-0.09213946122117123,-0.0009832994096670156,0.004017520286343605,-0.2447528175550119,-0.00043217538940681195,-0.1086300754209164,443,3.5731965993905987,0.6207674943566591,False
0.0025,2.0,3.0,8,0.3,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,3.0,8,0.3,0.03,-0.058981968142346575,-0.0006185166982342061,0.003624360027851875,-0.17065542426280295,-0.00013854051821952638,-0.0849960569627608,704,2.0305357811914573,0.7954545454545454,False
0.0025,2.0,3.0,8,0.5,0.02,-0.03958064857842525,-0.0004109283040640843,0.002416240018567917,-0.17006932295891602,-9.236034547968428e-05,-0.05737965571272341,704,2.0305357811914573,0.7954545454545454,False
